Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-03-20,01:00:00,0.444,0.065,238.2,2.21,0.08,0.06,0.46
2007-03-20,02:00:00,0.206,0.038,237.2,0.87,0.04,0.04,0.03
2007-03-20,03:00:00,0.2,0.054,242.8,0.82,0.06,0.01,0.0
2007-03-20,04:00:00,0.458,0.081,238.8,1.75,0.05,0.06,0.29
2007-03-20,05:00:00,0.388,0.067,240.0,1.5,0.05,0.1,0.2
2007-03-20,06:00:00,1.302,0.177,242.4,5.42,0.18,0.17,0.68
2007-03-20,07:00:00,1.417,0.236,245.7,5.46,0.12,0.24,0.68
2007-03-20,08:00:00,1.25,0.201,237.3,5.11,0.14,0.19,0.74
2007-03-20,09:00:00,0.875,0.141,243.4,3.48,0.09,0.25,0.4
2007-03-20,10:00:00,1.159,0.179,238.2,4.91,0.17,0.17,0.8
2007-03-20,11:00:00,0.945,0.165,247.3,3.65,0.1,0.15,0.49
2007-03-20,12:00:00,1.093,0.144,238.4,4.23,0.13,0.13,0.54
2007-03-20,13:00:00,0.812,0.151,241.8,3.39,0.14,0.15,0.51
2007-03-20,14:00:00,0.827,0.127,249.3,3.32,0.1,0.15,0.35
2007-03-20,15:00:00,1.051,0.168,235.5,4.35,0.15,0.16,0.59
2007-03-20,16:00:00,0.953,0.161,243.2,4.21,0.15,0.14,0.41
2007-03-20,17:00:00,0.88,0.145,236.1,3.61,0.14,0.27,0.49
2007-03-20,18:00:00,1.517,0.184,243.9,6.39,0.19,0.24,0.96
2007-03-20,19:00:00,1.821,0.233,237.7,7.43,0.24,0.28,0.86
2007-03-20,20:00:00,1.71,0.246,243.9,6.7,0.18,0.36,0.93
2007-03-20,21:00:00,1.722,0.266,239.3,7.57,0.18,0.24,0.93
2007-03-20,22:00:00,1.048,0.18,239.0,4.42,0.14,0.18,0.57
2007-03-20,23:00:00,1.125,0.165,240.1,4.59,0.13,0.2,0.6
2007-03-21,00:00:00,0.566,0.068,239.1,2.32,0.07,0.09,0.2
2007-03-21,01:00:00,0.408,0.063,237.1,1.64,0.04,0.06,0.23
2007-03-21,02:00:00,0.547,0.093,245.1,2.42,0.07,0.06,0.33
2007-03-21,03:00:00,0.492,0.044,243.2,1.81,0.1,0.12,0.32
2007-03-21,04:00:00,0.424,0.054,234.4,1.7,0.05,0.04,0.3
2007-03-21,05:00:00,0.209,0.009,242.7,0.99,0.07,0.0,0.07
2007-03-21,06:00:00,1.342,0.186,239.6,5.43,0.17,0.29,0.77
2007-03-21,07:00:00,1.161,0.2,244.5,4.28,0.18,0.17,0.68
2007-03-21,08:00:00,1.267,0.21,241.5,5.72,0.17,0.16,0.64
2007-03-21,09:00:00,1.232,0.17,238.5,4.75,0.14,0.16,0.62
2007-03-21,10:00:00,1.013,0.113,240.0,4.1,0.12,0.16,0.59
2007-03-21,11:00:00,1.011,0.149,242.8,4.31,0.09,0.17,0.63
2007-03-21,12:00:00,0.927,0.123,239.5,3.62,0.09,0.08,0.59
2007-03-21,13:00:00,0.886,0.13,233.2,3.76,0.11,0.18,0.46
2007-03-21,14:00:00,0.873,0.122,239.9,3.72,0.09,0.14,0.49
2007-03-21,15:00:00,0.842,0.145,243.7,3.56,0.14,0.15,0.53
2007-03-21,16:00:00,0.71,0.114,242.8,2.8,0.09,0.1,0.52
2007-03-21,17:00:00,0.92,0.124,239.3,3.9,0.12,0.1,0.53
2007-03-21,18:00:00,1.64,0.228,239.8,6.68,0.23,0.2,0.82
2007-03-21,19:00:00,1.723,0.267,241.4,6.99,0.16,0.22,1.11
2007-03-21,20:00:00,1.778,0.27,233.9,7.39,0.24,0.26,1.06
2007-03-21,21:00:00,1.75,0.281,239.2,7.52,0.18,0.27,0.91
2007-03-21,22:00:00,0.87,0.138,238.0,3.86,0.07,0.11,0.48
2007-03-21,23:00:00,1.039,0.147,242.5,4.47,0.09,0.2,0.35
2007-03-22,00:00:00,0.558,0.098,249.6,2.5,0.07,0.09,0.33
2007-03-22,01:00:00,0.295,0.046,240.4,1.0,0.04,0.01,0.23
2007-03-22,02:00:00,0.303,0.038,242.3,1.24,0.04,0.01,0.17
2007-03-22,03:00:00,0.429,0.066,244.0,1.87,0.07,0.02,0.26
2007-03-22,04:00:00,0.482,0.042,235.3,2.25,0.07,0.1,0.1
2007-03-22,05:00:00,0.453,0.055,240.6,2.31,0.04,0.03,0.28
2007-03-22,06:00:00,1.433,0.22,241.7,5.94,0.18,0.19,0.85
2007-03-22,07:00:00,1.188,0.184,239.8,5.01,0.12,0.21,0.64
2007-03-22,08:00:00,1.088,0.179,241.3,4.56,0.17,0.17,0.58
2007-03-22,09:00:00,1.145,0.205,239.5,4.55,0.16,0.23,0.7
2007-03-22,10:00:00,1.051,0.167,240.4,4.07,0.11,0.09,0.61
2007-03-22,11:00:00,1.02,0.146,237.4,4.55,0.2,0.13,0.53
2007-03-22,12:00:00,0.903,0.148,245.3,3.79,0.13,0.08,0.55
2007-03-22,13:00:00,1.094,0.18,242.7,4.33,0.18,0.21,0.64
2007-03-22,14:00:00,0.779,0.125,238.1,3.5,0.08,0.0,0.46
2007-03-22,15:00:00,1.035,0.159,242.3,4.43,0.09,0.2,0.74
2007-03-22,16:00:00,0.837,0.138,234.7,3.43,0.12,0.07,0.43
2007-03-22,17:00:00,0.961,0.131,238.9,3.89,0.12,0.15,0.38
2007-03-22,18:00:00,1.782,0.269,239.1,7.23,0.19,0.24,0.81
2007-03-22,19:00:00,1.596,0.214,241.5,6.24,0.19,0.23,1.01
2007-03-22,20:00:00,1.717,0.245,242.2,7.19,0.18,0.14,1.05
2007-03-22,21:00:00,1.761,0.289,244.5,6.89,0.19,0.27,0.9
2007-03-22,22:00:00,0.995,0.131,244.1,4.14,0.1,0.16,0.61
2007-03-22,23:00:00,0.997,0.173,242.4,4.25,0.17,0.2,0.62
2007-03-23,00:00:00,0.35,0.102,236.8,1.33,0.0,0.06,0.13
2007-03-23,01:00:00,0.421,0.07,237.5,2.06,0.06,0.01,0.08
2007-03-23,02:00:00,0.477,0.08,238.1,2.28,0.08,0.05,0.37
2007-03-23,03:00:00,0.2,0.038,239.9,0.39,0.0,0.0,0.2
2007-03-23,04:00:00,0.341,0.021,239.1,1.34,0.0,0.12,0.2
2007-03-23,05:00:00,0.248,0.049,233.9,0.8,0.07,0.02,0.14
2007-03-23,06:00:00,1.305,0.237,241.4,5.34,0.21,0.25,0.7
2007-03-23,07:00:00,1.398,0.166,241.7,6.09,0.17,0.22,0.88
2007-03-23,08:00:00,1.315,0.233,240.1,5.79,0.14,0.27,0.85
2007-03-23,09:00:00,1.089,0.165,242.6,4.42,0.2,0.16,0.58
2007-03-23,10:00:00,1.249,0.201,237.9,5.42,0.15,0.12,0.72
2007-03-23,11:00:00,1.257,0.175,242.4,5.58,0.18,0.23,0.64
2007-03-23,12:00:00,1.206,0.162,242.1,5.16,0.13,0.15,0.69
2007-03-23,13:00:00,1.042,0.179,237.7,4.49,0.1,0.1,0.5
2007-03-23,14:00:00,0.723,0.124,238.1,2.83,0.1,0.06,0.45
2007-03-23,15:00:00,0.83,0.094,242.5,3.42,0.09,0.04,0.53
2007-03-23,16:00:00,1.045,0.168,237.9,4.54,0.11,0.14,0.76
2007-03-23,17:00:00,0.947,0.116,239.8,4.25,0.12,0.16,0.54
2007-03-23,18:00:00,1.833,0.273,239.7,7.27,0.24,0.3,1.1
2007-03-23,19:00:00,1.591,0.253,238.2,6.2,0.17,0.19,0.84
2007-03-23,20:00:00,1.976,0.296,238.7,8.3,0.26,0.29,1.08
2007-03-23,21:00:00,1.609,0.248,239.7,7.09,0.24,0.18,0.94
2007-03-23,22:00:00,0.947,0.124,237.7,3.63,0.11,0.14,0.43
2007-03-23,23:00:00,1.001,0.138,241.7,4.11,0.13,0.07,0.54
2007-03-24,00:00:00,0.416,0.056,246.9,1.54,0.03,0.04,0.24
2007-03-24,01:00:00,0.46,0.063,238.4,2.09,0.03,0.11,0.06
2007-03-24,02:00:00,0.367,0.047,237.6,1.64,0.06,0.09,0.22
2007-03-24,03:00:00,0.555,0.074,234.8,2.85,0.11,0.0,0.31
2007-03-24,04:00:00,0.555,0.122,244.8,2.46,0.07,0.05,0.23
2007-03-24,05:00:00,0.472,0.055,236.9,2.01,0.07,0.06,0.24
2007-03-24,06:00:00,1.502,0.266,239.9,6.41,0.19,0.24,0.96
2007-03-24,07:00:00,1.606,0.246,236.0,6.9,0.23,0.23,0.9
2007-03-24,08:00:00,1.452,0.215,242.7,5.97,0.21,0.17,0.93
2007-03-24,09:00:00,1.3,0.188,240.1,5.77,0.2,0.2,0.73
2007-03-24,10:00:00,1.238,0.215,237.3,5.18,0.19,0.19,0.77
2007-03-24,11:00:00,1.161,0.175,238.8,4.88,0.13,0.18,0.56
2007-03-24,12:00:00,1.292,0.208,242.0,5.64,0.2,0.16,0.72
2007-03-24,13:00:00,1.173,0.172,240.6,5.17,0.16,0.2,0.57
2007-03-24,14:00:00,1.051,0.134,240.9,4.26,0.12,0.07,0.58
2007-03-24,15:00:00,0.929,0.126,236.0,4.11,0.13,0.22,0.62
2007-03-24,16:00:00,0.965,0.154,239.7,4.01,0.1,0.17,0.61
2007-03-24,17:00:00,1.103,0.161,236.8,4.65,0.17,0.11,0.61
2007-03-24,18:00:00,1.961,0.281,239.6,8.1,0.21,0.23,0.91
2007-03-24,19:00:00,2.125,0.311,234.1,9.09,0.23,0.38,1.3
2007-03-24,20:00:00,1.617,0.242,242.7,6.73,0.15,0.27,1.05
2007-03-24,21:00:00,2.168,0.324,233.7,9.54,0.32,0.3,1.03
2007-03-24,22:00:00,1.16,0.153,240.6,4.74,0.09,0.14,0.61
2007-03-24,23:00:00,1.044,0.146,237.3,3.81,0.16,0.17,0.62
2007-03-25,00:00:00,0.362,0.042,248.2,1.57,0.05,0.19,0.25
2007-03-25,01:00:00,0.507,0.093,240.8,1.82,0.11,0.15,0.23
2007-03-25,02:00:00,0.652,0.101,241.3,2.72,0.08,0.07,0.39
2007-03-25,03:00:00,0.445,0.081,237.0,1.83,0.08,0.1,0.17
2007-03-25,04:00:00,0.484,0.066,242.6,2.06,0.04,0.08,0.24
2007-03-25,05:00:00,0.494,0.061,239.8,2.14,0.1,0.05,0.3
2007-03-25,06:00:00,1.462,0.231,236.1,5.96,0.21,0.18,0.7
2007-03-25,07:00:00,1.28,0.194,238.8,5.4,0.14,0.22,0.74
2007-03-25,08:00:00,1.422,0.212,247.4,5.65,0.16,0.3,0.85
2007-03-25,09:00:00,1.082,0.141,245.8,4.15,0.11,0.24,0.55
2007-03-25,10:00:00,1.201,0.174,238.8,5.0,0.14,0.22,0.7
2007-03-25,11:00:00,1.132,0.154,244.9,4.56,0.11,0.21,0.48
2007-03-25,12:00:00,1.227,0.174,243.3,4.7,0.19,0.23,0.72
2007-03-25,13:00:00,1.029,0.143,241.6,4.09,0.16,0.14,0.63
2007-03-25,14:00:00,1.19,0.163,239.1,4.97,0.12,0.18,0.59
2007-03-25,15:00:00,0.92,0.157,237.2,3.86,0.12,0.1,0.44
2007-03-25,16:00:00,1.216,0.165,243.3,4.85,0.12,0.27,0.59
2007-03-25,17:00:00,0.946,0.124,237.2,3.79,0.11,0.17,0.57
2007-03-25,18:00:00,1.953,0.284,246.8,7.81,0.23,0.25,1.1
2007-03-25,19:00:00,2.034,0.293,245.5,8.35,0.23,0.33,1.06
2007-03-25,20:00:00,1.896,0.284,238.0,7.85,0.21,0.34,0.94
2007-03-25,21:00:00,1.934,0.308,238.1,8.26,0.19,0.27,1.06
2007-03-25,22:00:00,1.129,0.155,243.0,4.56,0.14,0.08,0.59
2007-03-25,23:00:00,1.412,0.202,233.3,5.89,0.22,0.23,0.87
2007-03-26,00:00:00,0.377,0.041,241.6,1.88,0.03,0.0,0.24
2007-03-26,01:00:00,0.301,0.04,238.2,1.69,0.0,0.03,0.24
2007-03-26,02:00:00,0.423,0.091,242.1,1.89,0.01,0.07,0.07
2007-03-26,03:00:00,0.283,0.049,237.4,0.71,0.04,0.06,0.19
2007-03-26,04:00:00,0.387,0.035,236.0,1.25,0.03,0.09,0.21
2007-03-26,05:00:00,0.692,0.094,239.3,3.13,0.1,0.11,0.37
2007-03-26,06:00:00,1.329,0.221,243.7,5.34,0.15,0.28,0.79
2007-03-26,07:00:00,1.222,0.194,240.6,5.17,0.15,0.25,0.59
2007-03-26,08:00:00,1.206,0.149,243.6,5.33,0.21,0.13,0.78
2007-03-26,09:00:00,0.976,0.178,238.5,4.13,0.16,0.07,0.41
2007-03-26,10:00:00,1.058,0.12,241.3,4.35,0.11,0.17,0.62
2007-03-26,11:00:00,0.97,0.141,243.4,3.76,0.16,0.15,0.51
2007-03-26,12:00:00,1.007,0.124,235.8,4.3,0.11,0.16,0.54
2007-03-26,13:00:00,1.01,0.163,239.6,4.05,0.16,0.14,0.46
2007-03-26,14:00:00,0.882,0.133,242.1,3.56,0.16,0.18,0.47
2007-03-26,15:00:00,0.857,0.14,242.8,3.71,0.13,0.19,0.54
2007-03-26,16:00:00,0.763,0.126,238.9,3.32,0.14,0.19,0.4
2007-03-26,17:00:00,0.876,0.126,242.2,3.69,0.07,0.14,0.53
2007-03-26,18:00:00,1.829,0.288,234.8,7.76,0.22,0.26,0.99
2007-03-26,19:00:00,1.751,0.266,242.4,7.69,0.26,0.25,1.0
2007-03-26,20:00:00,1.585,0.258,242.5,6.78,0.22,0.31,0.85
2007-03-26,21:00:00,1.725,0.251,242.7,7.17,0.19,0.26,0.99
2007-03-26,22:00:00,1.057,0.131,239.5,4.6,0.15,0.17,0.51
2007-03-26,23:00:00,0.739,0.116,236.8,3.27,0.13,0.13,0.45
2007-03-27,00:00:00,0.215,0.044,238.9,0.5,0.07,0.04,0.09
2007-03-27,01:00:00,0.436,0.06,238.2,1.66,0.05,0.12,0.13
2007-03-27,02:00:00,0.413,0.065,245.1,2.17,0.06,0.05,0.16
2007-03-27,03:00:00,0.314,0.042,237.9,1.09,0.08,0.0,0.15
2007-03-27,04:00:00,0.301,0.061,238.9,1.22,0.04,0.05,0.12
2007-03-27,05:00:00,0.387,0.049,244.2,1.36,0.07,0.08,0.26
2007-03-27,06:00:00,1.472,0.247,240.4,5.6,0.17,0.11,0.79
2007-03-27,07:00:00,1.174,0.198,236.8,4.77,0.15,0.17,0.54
2007-03-27,08:00:00,1.242,0.196,244.4,5.32,0.13,0.15,0.78
2007-03-27,09:00:00,1.115,0.153,234.5,4.96,0.1,0.16,0.56
2007-03-27,10:00:00,1.224,0.184,238.2,5.51,0.17,0.21,0.72
2007-03-27,11:00:00,1.116,0.139,240.7,4.48,0.11,0.13,0.65
2007-03-27,12:00:00,0.838,0.111,244.4,3.2,0.14,0.1,0.43
2007-03-27,13:00:00,0.898,0.174,242.4,3.59,0.16,0.21,0.55
2007-03-27,14:00:00,0.932,0.169,245.0,3.91,0.14,0.14,0.49
2007-03-27,15:00:00,0.931,0.164,238.1,3.69,0.09,0.12,0.52
2007-03-27,16:00:00,0.835,0.13,244.4,3.19,0.1,0.14,0.41
2007-03-27,17:00:00,0.93,0.154,242.2,3.7,0.11,0.09,0.58
2007-03-27,18:00:00,1.755,0.246,240.9,7.17,0.17,0.23,1.06
2007-03-27,19:00:00,1.648,0.222,243.4,6.96,0.18,0.21,0.77
2007-03-27,20:00:00,1.726,0.25,238.7,7.63,0.18,0.25,0.92
2007-03-27,21:00:00,1.613,0.247,237.7,7.07,0.17,0.28,0.75
2007-03-27,22:00:00,1.013,0.177,239.2,4.01,0.19,0.16,0.5
2007-03-27,23:00:00,1.059,0.141,237.2,4.45,0.16,0.21,0.55
2007-03-28,00:00:00,0.425,0.05,239.7,1.93,0.08,0.06,0.25
2007-03-28,01:00:00,0.2,0.04,238.1,0.61,0.04,0.07,0.15
2007-03-28,02:00:00,0.422,0.027,245.3,1.73,0.05,0.14,0.16
2007-03-28,03:00:00,0.383,0.067,239.5,1.43,0.07,0.04,0.09
2007-03-28,04:00:00,0.498,0.051,237.4,1.88,0.03,0.05,0.33
2007-03-28,05:00:00,0.447,0.028,244.6,1.63,0.06,0.04,0.25
2007-03-28,06:00:00,1.315,0.184,242.5,4.98,0.15,0.17,0.78
2007-03-28,07:00:00,1.538,0.245,240.1,6.57,0.2,0.26,0.94
2007-03-28,08:00:00,1.325,0.183,240.0,5.28,0.15,0.21,0.68
2007-03-28,09:00:00,1.046,0.148,241.2,4.53,0.1,0.14,0.56
2007-03-28,10:00:00,1.24,0.211,241.0,5.38,0.18,0.21,0.69
2007-03-28,11:00:00,1.24,0.186,238.1,5.14,0.15,0.21,0.79
2007-03-28,12:00:00,1.098,0.135,240.7,4.38,0.16,0.16,0.48
2007-03-28,13:00:00,0.838,0.095,240.6,3.72,0.11,0.18,0.46
2007-03-28,14:00:00,0.962,0.177,237.5,4.08,0.12,0.17,0.49
2007-03-28,15:00:00,1.003,0.144,243.9,3.92,0.11,0.1,0.42
2007-03-28,16:00:00,1.059,0.144,236.6,4.43,0.08,0.22,0.56
2007-03-28,17:00:00,0.953,0.119,235.9,4.08,0.09,0.07,0.51
2007-03-28,18:00:00,1.651,0.246,242.0,6.59,0.2,0.24,0.93
2007-03-28,19:00:00,1.31,0.187,240.9,5.67,0.16,0.18,0.64
2007-03-28,20:00:00,1.597,0.202,243.7,6.56,0.2,0.19,0.83
2007-03-28,21:00:00,1.494,0.262,241.3,6.46,0.18,0.26,0.69
2007-03-28,22:00:00,1.03,0.149,238.3,4.14,0.14,0.07,0.73
2007-03-28,23:00:00,1.171,0.205,240.1,4.67,0.21,0.18,0.72
2007-03-29,00:00:00,0.33,0.046,245.5,1.79,0.09,0.1,0.23
2007-03-29,01:00:00,0.308,0.077,243.4,1.12,0.0,0.14,0.13
2007-03-29,02:00:00,0.321,0.061,241.8,1.32,0.0,0.04,0.13
2007-03-29,03:00:00,0.37,0.045,240.7,1.14,0.02,0.03,0.37
2007-03-29,04:00:00,0.417,0.087,247.3,1.68,0.11,0.1,0.16
2007-03-29,05:00:00,0.266,0.021,246.3,1.12,0.0,0.0,0.0
2007-03-29,06:00:00,1.314,0.214,239.1,5.32,0.16,0.22,0.82
2007-03-29,07:00:00,1.356,0.19,237.3,5.8,0.17,0.29,0.71
2007-03-29,08:00:00,1.319,0.221,238.8,5.37,0.13,0.18,0.88
2007-03-29,09:00:00,0.954,0.155,243.7,3.77,0.09,0.17,0.6
2007-03-29,10:00:00,1.024,0.132,240.8,4.28,0.1,0.2,0.52
2007-03-29,11:00:00,1.196,0.15,237.7,5.25,0.16,0.1,0.68
2007-03-29,12:00:00,0.947,0.153,235.4,4.35,0.12,0.14,0.58
2007-03-29,13:00:00,1.153,0.201,238.3,5.16,0.16,0.17,0.53
2007-03-29,14:00:00,0.826,0.141,239.3,3.56,0.01,0.12,0.43
2007-03-29,15:00:00,1.019,0.16,246.9,4.2,0.14,0.08,0.53
2007-03-29,16:00:00,0.943,0.142,239.9,4.19,0.13,0.05,0.5
2007-03-29,17:00:00,0.702,0.131,237.5,3.07,0.1,0.07,0.29
2007-03-29,18:00:00,1.768,0.267,242.1,6.82,0.23,0.28,0.98
2007-03-29,19:00:00,1.585,0.25,235.5,6.93,0.23,0.23,0.87
2007-03-29,20:00:00,1.777,0.223,237.9,7.56,0.19,0.24,1.0
2007-03-29,21:00:00,1.651,0.231,246.0,6.25,0.25,0.27,0.92
2007-03-29,22:00:00,0.942,0.166,243.0,3.8,0.14,0.18,0.45
2007-03-29,23:00:00,0.866,0.14,238.4,3.62,0.1,0.11,0.56
2007-03-30,00:00:00,0.47,0.076,239.0,1.97,0.08,0.08,0.23
2007-03-30,01:00:00,0.387,0.058,240.5,1.81,0.05,0.0,0.27
2007-03-30,02:00:00,0.2,0.04,233.8,0.86,0.01,0.02,0.17
2007-03-30,03:00:00,0.326,0.063,238.8,1.22,0.04,0.02,0.12
2007-03-30,04:00:00,0.317,0.052,234.4,1.2,0.01,0.12,0.25
2007-03-30,05:00:00,0.444,0.076,241.4,2.11,0.01,0.11,0.31
2007-03-30,06:00:00,1.314,0.207,241.9,5.3,0.2,0.24,0.66
2007-03-30,07:00:00,1.317,0.214,238.7,5.58,0.12,0.19,0.75
2007-03-30,08:00:00,1.256,0.202,240.6,5.03,0.16,0.24,0.73
2007-03-30,09:00:00,1.12,0.157,234.9,4.91,0.17,0.17,0.47
2007-03-30,10:00:00,1.132,0.158,237.4,4.77,0.14,0.16,0.62
2007-03-30,11:00:00,1.035,0.186,239.6,4.53,0.11,0.15,0.64
2007-03-30,12:00:00,1.093,0.176,240.3,4.74,0.15,0.18,0.67
2007-03-30,13:00:00,0.947,0.162,238.6,4.0,0.14,0.15,0.51
2007-03-30,14:00:00,1.007,0.177,239.6,3.98,0.13,0.17,0.66
2007-03-30,15:00:00,0.836,0.137,235.1,3.41,0.08,0.05,0.51
2007-03-30,16:00:00,0.987,0.138,238.4,4.19,0.1,0.14,0.47
2007-03-30,17:00:00,0.871,0.114,242.4,3.85,0.06,0.18,0.52
2007-03-30,18:00:00,1.667,0.27,243.1,6.61,0.14,0.38,0.9
2007-03-30,19:00:00,1.933,0.306,233.3,8.28,0.23,0.25,1.05
2007-03-30,20:00:00,1.706,0.305,235.0,7.28,0.2,0.28,0.99
2007-03-30,21:00:00,1.55,0.232,238.5,6.54,0.18,0.31,0.94
2007-03-30,22:00:00,0.9,0.134,237.8,3.53,0.11,0.12,0.5
2007-03-30,23:00:00,1.196,0.179,239.5,5.37,0.15,0.17,0.72
2007-03-31,00:00:00,0.55,0.07,239.8,2.19,0.04,0.1,0.32
2007-03-31,01:00:00,0.5,0.071,239.9,2.1,0.08,0.07,0.3
2007-03-31,02:00:00,0.468,0.096,241.3,1.89,0.14,0.08,0.31
2007-03-31,03:00:00,0.431,0.075,241.1,1.57,0.08,0.05,0.16
2007-03-31,04:00:00,0.322,0.071,235.0,1.37,0.03,0.0,0.4
2007-03-31,05:00:00,0.59,0.093,242.7,2.47,0.1,0.08,0.43
2007-03-31,06:00:00,1.413,0.209,237.3,5.92,0.14,0.26,0.88
2007-03-31,07:00:00,1.445,0.208,237.5,6.33,0.18,0.25,0.74
2007-03-31,08:00:00,1.297,0.211,242.8,5.57,0.14,0.18,0.84
2007-03-31,09:00:00,1.356,0.206,239.4,5.8,0.14,0.2,0.67
2007-03-31,10:00:00,1.399,0.206,240.3,5.97,0.13,0.23,0.67
2007-03-31,11:00:00,1.308,0.221,245.2,5.14,0.13,0.13,0.76
2007-03-31,12:00:00,1.144,0.138,238.8,4.53,0.1,0.13,0.63
2007-03-31,13:00:00,1.037,0.163,240.6,4.52,0.13,0.16,0.53
2007-03-31,14:00:00,1.02,0.145,239.4,4.02,0.15,0.11,0.54
2007-03-31,15:00:00,0.786,0.108,240.1,3.39,0.15,0.08,0.56
2007-03-31,16:00:00,1.06,0.127,238.9,4.34,0.15,0.19,0.64
2007-03-31,17:00:00,1.098,0.186,237.7,4.28,0.16,0.23,0.63
2007-03-31,18:00:00,1.751,0.214,240.1,7.32,0.2,0.25,0.96
2007-03-31,19:00:00,1.968,0.284,233.5,8.27,0.17,0.32,1.04
2007-03-31,20:00:00,2.109,0.33,239.7,8.95,0.26,0.33,1.25
2007-03-31,21:00:00,1.812,0.309,235.4,7.82,0.26,0.22,1.07
2007-03-31,22:00:00,1.113,0.161,245.5,4.57,0.13,0.19,0.59
2007-03-31,23:00:00,1.074,0.203,238.5,4.37,0.1,0.14,0.56
2007-04-01,00:00:00,0.342,0.06,239.8,1.38,0.05,0.08,0.24
2007-04-01,01:00:00,0.498,0.075,236.6,1.97,0.05,0.01,0.24
2007-04-01,02:00:00,0.509,0.088,240.9,2.37,0.11,0.05,0.34
2007-04-01,03:00:00,0.345,0.055,237.1,1.2,0.0,0.06,0.15
2007-04-01,04:00:00,0.647,0.075,236.1,2.89,0.07,0.12,0.35
2007-04-01,05:00:00,0.468,0.06,241.2,1.77,0.05,0.11,0.17
2007-04-01,06:00:00,1.013,0.166,236.6,4.18,0.18,0.17,0.5
2007-04-01,07:00:00,1.222,0.196,240.2,5.53,0.14,0.25,0.58
2007-04-01,08:00:00,1.464,0.212,238.8,5.74,0.19,0.2,0.91
2007-04-01,09:00:00,1.126,0.169,242.1,4.7,0.13,0.16,0.72
2007-04-01,10:00:00,1.115,0.177,239.7,4.54,0.07,0.17,0.68
2007-04-01,11:00:00,1.232,0.198,242.3,4.83,0.2,0.23,0.75
2007-04-01,12:00:00,1.184,0.196,248.1,4.76,0.16,0.2,0.69
2007-04-01,13:00:00,1.082,0.153,245.0,4.24,0.15,0.2,0.62
2007-04-01,14:00:00,1.06,0.165,238.0,4.23,0.15,0.17,0.69
2007-04-01,15:00:00,1.026,0.148,239.8,4.28,0.14,0.15,0.54
2007-04-01,16:00:00,1.011,0.141,246.8,4.13,0.11,0.19,0.57
2007-04-01,17:00:00,1.355,0.181,241.9,5.71,0.18,0.24,0.79
2007-04-01,18:00:00,2.011,0.311,241.1,8.41,0.2,0.29,1.05
2007-04-01,19:00:00,2.001,0.27,243.2,8.0,0.22,0.29,1.17
2007-04-01,20:00:00,1.879,0.29,240.9,8.17,0.26,0.33,0.96
2007-04-01,21:00:00,2.137,0.339,240.1,8.92,0.29,0.28,1.16
2007-04-01,22:00:00,1.188,0.184,240.5,4.99,0.05,0.13,0.48
2007-04-01,23:00:00,1.023,0.189,235.6,4.34,0.14,0.18,0.46
2007-04-02,00:00:00,0.609,0.048,238.6,2.4,0.09,0.06,0.41
2007-04-02,01:00:00,0.417,0.084,240.5,1.25,0.03,0.07,0.05
2007-04-02,02:00:00,0.468,0.008,240.2,2.11,0.05,0.09,0.18
2007-04-02,03:00:00,0.351,0.014,236.6,1.36,0.04,0.04,0.31
2007-04-02,04:00:00,0.586,0.141,241.9,2.49,0.06,0.07,0.32
2007-04-02,05:00:00,0.459,0.085,235.5,1.96,0.04,0.05,0.22
2007-04-02,06:00:00,1.186,0.147,233.8,4.84,0.12,0.24,0.54
2007-04-02,07:00:00,1.306,0.226,237.9,5.65,0.15,0.19,0.81
2007-04-02,08:00:00,1.205,0.173,235.3,4.79,0.17,0.17,0.74
2007-04-02,09:00:00,0.973,0.139,238.8,3.91,0.1,0.14,0.59
2007-04-02,10:00:00,0.988,0.119,238.3,4.34,0.09,0.08,0.55
2007-04-02,11:00:00,1.015,0.183,236.4,4.02,0.18,0.11,0.54
2007-04-02,12:00:00,1.011,0.165,243.5,4.38,0.13,0.08,0.58
2007-04-02,13:00:00,0.854,0.146,236.6,3.79,0.11,0.15,0.33
2007-04-02,14:00:00,0.714,0.124,238.1,3.13,0.11,0.11,0.46
2007-04-02,15:00:00,0.858,0.114,239.6,3.4,0.1,0.1,0.6
2007-04-02,16:00:00,0.915,0.135,240.9,3.89,0.13,0.08,0.65
2007-04-02,17:00:00,0.902,0.139,242.3,3.64,0.1,0.18,0.5
2007-04-02,18:00:00,1.614,0.256,239.1,6.68,0.23,0.21,0.86
2007-04-02,19:00:00,1.672,0.25,237.7,7.12,0.24,0.22,0.93
2007-04-02,20:00:00,1.691,0.23,237.7,7.14,0.24,0.23,0.98
2007-04-02,21:00:00,1.63,0.237,245.0,6.7,0.19,0.32,0.9
2007-04-02,22:00:00,1.175,0.195,239.1,4.51,0.15,0.15,0.68
2007-04-02,23:00:00,1.121,0.201,242.5,4.79,0.19,0.19,0.6
2007-04-03,00:00:00,0.4,0.072,235.4,1.85,0.04,0.03,0.26
2007-04-03,01:00:00,0.475,0.054,238.2,1.88,0.06,0.13,0.33
2007-04-03,02:00:00,0.471,0.071,237.4,1.95,0.03,0.11,0.36
2007-04-03,03:00:00,0.511,0.067,239.2,1.86,0.11,0.01,0.26
